device_description,vendor_id,product_id,manufacturer,location_id,usb_speed,power_mA,cpu_avg_percent,process_count,avg_process_runtime_sec,ftk_available,alt_usb_descriptor,source_type,cylinders,tracks_per_cylinder,sectors_per_track,bytes_per_sector,sector_count,drive_model,drive_interface,removable_drive,source_data_size_MB,keystroke_mean_ms,keystroke_std_ms,label
USB Input Device,046d,c31c,Generic,USB\ROOT_HUB#6201,12 Mbps,133,18.16336022598991,49,5237.48996097253,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,63.84931667216964,-1.099758408960687,-1.0389598215008407,-19.57607765476733,-53.499013041623954,Unknown,Unknown,Unknown,-1.027729074464849,115.78946501063014,-0.0945824153276954,0
USB Mass Storage Device,2e8a,6387,Arduino,USB\ROOT_HUB#2604,12 Mbps,238,5.826510052781439,43,1225.1982639520995,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1609.9036094654955,0.9824072063464726,-0.9870924292430096,511.45931109238,1201.6608537676182,Generic Flash Disk,USB,TRUE,0.7052970669455403,1.538907131194052,23.424726086169724,1
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#5778,480 Mbps,91,17.80820859684419,51,-63.30437692102987,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2680.2138935920743,0.9990346616218387,0.9810616476642847,497.4331035102992,162.27898529165333,Raspberry Pi Pico,USB,TRUE,1.1854529144654289,41.02063498413807,-0.8442176430282836,1
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#9589,12 Mbps,337,2.847404426578964,64,4787.019049281677,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,8.172437748954502,-1.0102386441327342,-0.997155146739447,-15.55471724016662,-72.93295758758732,Unknown,Unknown,Unknown,-1.0335708469868174,0.9744207125743815,0.21984613540398912,0
USB Input Device,0bda,129,Generic,USB\ROOT_HUB#6532,5 Gbps,402,4.739711420414977,68,3671.209921761975,1,Mouse USB Optical VID=046d PID=c077,Unknown,2352.1939607673467,0.9870462618981221,1.001491997469258,-19.062954177508704,538.9751022682491,SD Card Reader,USB,TRUE,0.7061438248376037,1.907119827167541,-0.1802241248601376,0
USB Input Device,16c0,c31c,Raspberry Pi,USB\ROOT_HUB#3038,12 Mbps,317,15.916436056693518,70,1869.8060564222505,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,62.879510416567754,-0.9819671001702027,-0.9900647534608698,-16.188744456566454,-14.12584763318607,Unknown,Unknown,Unknown,-1.0638773239983332,174.27791714889565,22.80329254852534,1
USB Input Device,16c0,c077,Arduino,USB\ROOT_HUB#8538,12 Mbps,103,16.110928155192592,42,332.41136655928256,0,Mouse USB Optical VID=046d PID=c077,Unknown,27.303500196931946,-1.027617425193866,-0.9807759098934962,-19.842448223659307,-94.3533180408895,Unknown,Unknown,Unknown,-0.9814165397596285,75.79226498253085,53.207923738522524,1
USB Input Device,16c0,c077,Logitech,USB\ROOT_HUB#1154,12 Mbps,67,16.97691637701604,47,2325.472855802079,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,12.40347306949476,-1.0504427490021107,-1.0180181768450187,-25.41868133189681,-91.52757107834022,Unknown,Unknown,Unknown,-0.9999062452417642,157.46790575461472,-0.17454589986909508,1
USB Mass Storage Device,058f,6387,WD,USB\ROOT_HUB#2940,12 Mbps,117,2.890426065495203,44,197.56100070830848,1,Generic Flash Disk VID=058f PID=6387,Physical,1612.7769274771404,0.9741965016319569,0.9811354619570334,506.0009268125868,2183.3447838369357,Generic Flash Disk,USB,TRUE,0.9730669787000074,47.20291690096104,25.790852645868277,1
USB Input Device,046d,c077,HP,USB\ROOT_HUB#7330,12 Mbps,130,18.89979651760617,52,11535.744212293323,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,18.38789989217404,-1.0181626659008818,-1.0010265808771976,-10.084028118791549,-46.46970894099601,Unknown,Unknown,Unknown,-1.011545240761286,177.36505883222716,26.17041048530865,0
USB Input Device,16c0,c077,Raspberry Pi,USB\ROOT_HUB#9233,12 Mbps,265,16.13858284772572,54,1588.9727703300337,1,Mouse USB Optical VID=046d PID=c077,Unknown,-5.435955529048633,-1.0137262338088753,-0.9608967680852838,-14.327205045561035,-11.630848748014216,Unknown,Unknown,Unknown,-1.0544584851622965,54.30642824789757,21.380581891984928,0
USB Input Device,16c0,27db,WD,USB\ROOT_HUB#5051,12 Mbps,75,14.407396263768987,44,2262.613657757336,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,22.107803855056172,-1.0137752841836742,-1.0323606891484787,-25.277995872418654,-47.624743630187304,Unknown,Unknown,Unknown,-0.9879638557598988,166.38915834043405,22.148563256160344,1
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#8103,12 Mbps,359,16.761842591007404,59,365.94256685686264,1,Generic Flash Disk VID=058f PID=6387,Physical,1675.441412111189,0.9632820449766631,1.0032274696784007,513.9977528456125,113.02007500609602,Raspberry Pi Pico,USB,TRUE,1.2471850255024715,-0.7462972841885089,-0.9428464515232573,1
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#8433,12 Mbps,233,14.850364752681923,57,491.56750990700186,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1520.391083230067,1.000975416684018,0.9783266865814525,500.6973933691306,1259.4349491900634,Raspberry Pi Pico,USB,TRUE,0.41960058721842164,41.672690170771986,22.395924923544584,1
USB Mass Storage Device,0bda,129,Arduino,USB\ROOT_HUB#6055,480 Mbps,152,1.3297301892865212,74,4595.896602925578,1,SD Card Reader VID=0bda PID=0129,Physical,2280.427175324775,0.9724489556094478,0.9855216778266004,487.6353435921919,2403.4674964271585,WD External HDD,USB,TRUE,1.0228730287846348,-2.104010569135063,-0.368177483847578,0
USB Mass Storage Device,2e8a,6387,Generic,USB\ROOT_HUB#9719,12 Mbps,147,15.674496443597695,61,236.87012101557866,1,Generic Flash Disk VID=058f PID=6387,Physical,1911.0304531963457,1.0009689614890993,0.9859769018514181,497.1113214631522,1241.0652816149639,Generic Flash Disk,USB,True,0.9533604869928722,113.46875094580955,34.0740890000606,1
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#5959,12 Mbps,317,14.479068658060028,85,11632.8539735479,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,22.327151493531737,-1.015436221122053,-1.032274030956194,-25.58528546093649,-49.41594994962185,Unknown,Unknown,Unknown,-1.0056908823485056,186.40704935367003,14.693034003115855,1
USB Input Device,046d,c31c,WD,USB\ROOT_HUB#9796,12 Mbps,139,18.30741930796194,45,382.5086874391171,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,18.145720709450526,-1.0399659478634549,-1.0274657957219966,-8.754084207563503,-40.83094306513242,Unknown,Unknown,Unknown,-1.0155242204698973,-2.0825175987066498,31.04509131224862,0
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#6536,12 Mbps,350,8.806582190467779,55,2362.023840966871,0,Mouse USB Optical VID=046d PID=c077,Unknown,4.314689001315928,-0.9913768943605678,-1.0106678789637669,-10.198781700503003,-36.89064233458044,Unknown,Unknown,Unknown,-1.0131370393076198,-2.3323715055499967,0.10183459264226036,0
USB Mass Storage Device,2e8a,000a,Raspberry Pi,USB\ROOT_HUB#7950,12 Mbps,124,17.78287000327916,44,147.9793213595981,1,Generic Flash Disk VID=058f PID=6387,Physical,1598.3147159389002,1.0105959458456897,1.0200867626897383,502.950555466756,1255.0894125034488,Raspberry Pi Pico,USB,TRUE,1.2144367921223904,103.98559597837541,44.90572183811688,1
USB Input Device,046d,27db,Raspberry Pi,USB\ROOT_HUB#6840,12 Mbps,135,13.994723227228919,53,5178.93307201586,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,1.2528544994836643,-1.0317675547970007,-0.9920008783453612,-15.314166626881718,-94.52353319333557,Unknown,Unknown,Unknown,-1.0424032611419505,-1.459805171620539,-0.04884061489628733,0
USB Mass Storage Device,2e8a,000a,Raspberry Pi,USB\ROOT_HUB#2834,12 Mbps,309,15.540973610852859,82,257.55123081801855,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2919.8547916223306,0.9982206106146536,0.9943866683074325,494.9192349513264,1101.0118991835575,Raspberry Pi Pico,USB,TRUE,1.1821427742265773,0.7209872473081823,42.47256387418551,1
USB Mass Storage Device,1058,25a2,Raspberry Pi,USB\ROOT_HUB#2677,5 Gbps,450,10.122206630535313,52,1969.1599467528113,1,WD External HDD VID=1058 PID=25a2,Physical,3104.886181707588,1.0364067300609239,1.0219249473776069,506.66899224765905,2488.393993273803,WD External HDD,USB,TRUE,1.2678313262495675,0.6792205951662121,-0.2846455405584267,0
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#7903,5 Gbps,254,3.359925779975149,88,12630.613843504116,0,Mouse USB Optical VID=046d PID=c077,Unknown,-58.08046905463144,-1.0379599274147637,-1.000950427283252,-15.660667900714637,-60.98043296295569,Unknown,Unknown,Unknown,-1.045645311201299,-0.04950658542000319,-0.2916355113179353,0
USB Mass Storage Device,058f,25a2,HP,USB\ROOT_HUB#9083,480 Mbps,355,17.433130576261313,63,8002.939956323718,1,Generic Flash Disk VID=058f PID=6387,Physical,1224.6355260323635,0.9611061994565975,0.9734107064395305,506.84885410968957,1300.3981850180166,Generic Flash Disk,USB,TRUE,0.31042143400471056,-0.48650053553832595,-0.3203001565988486,1
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#8816,480 Mbps,399,3.59870294156528,81,1503.0885470189287,0,Mouse USB Optical VID=046d PID=c077,Unknown,-2.361561196441306,-1.0321356630314404,-0.9985792474272467,-17.210728636656306,-83.15866403303843,Unknown,Unknown,Unknown,-0.9801862066921764,172.18882516032812,-0.02125165935450546,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#4667,480 Mbps,172,19.34252749142502,58,5.256838151269676,1,Generic Flash Disk VID=058f PID=6387,Physical,1346.7479030999305,0.9918946339199675,0.9560646479024281,497.0390572457334,1257.4872813329705,Raspberry Pi Pico,USB,True,0.9912151389680984,83.87831532179601,47.29831338356693,1
USB Input Device,16c0,c077,Logitech,USB\ROOT_HUB#1681,480 Mbps,142,18.167985667833985,42,10249.524868751269,0,Mouse USB Optical VID=046d PID=c077,Unknown,12.245990582913787,-1.0091773374539035,-0.9925673920115,-20.790295443281973,-93.49143936418331,Unknown,Unknown,Unknown,-1.028102875663677,159.19422800229563,0.019788650543019815,0
USB Input Device,046d,c077,Arduino,USB\ROOT_HUB#7524,5 Gbps,120,10.91143357798331,49,2542.0234375941545,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,-37.4251765444636,-1.0824526213036914,-1.045851808500574,-18.730812308204882,-118.97615170761985,Unknown,Unknown,Unknown,-1.0946692968532752,-1.367146180143107,58.78390382815788,0
USB Input Device,16c0,27db,Generic,USB\ROOT_HUB#1268,12 Mbps,201,5.041451624016703,39,70.99433378360868,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-14.710325701841942,-1.0016636014073879,-1.0288999512588402,-27.101287101917926,-27.420181951687898,Unknown,Unknown,Unknown,-1.021476320760863,152.49430936715686,29.401839738532104,0
USB Input Device,16c0,27db,SanDisk,USB\ROOT_HUB#8816,12 Mbps,109,4.920071328438631,56,12898.857188196189,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,31.108575214701236,-0.9999106806147958,-0.9701146141222061,-11.207540991371248,-24.89956654014948,Unknown,Unknown,Unknown,-1.0070874696676007,115.00914769740702,40.85786110627106,1
USB Mass Storage Device,0bda,129,Arduino,USB\ROOT_HUB#9083,480 Mbps,124,14.341956279668347,87,5405.746569703833,1,SD Card Reader VID=0bda PID=0129,Physical,2692.9117975078157,0.9755765327958201,1.0059245211058647,496.91598736248477,778.1133205936208,WD External HDD,USB,TRUE,0.7786581361662788,1.1468511918145863,-0.41351727070541855,0
USB Input Device,046d,c31c,Arduino,USB\ROOT_HUB#8083,12 Mbps,454,5.273984488196305,71,6123.535507507183,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,4.863171493482107,-0.9733567723296065,-0.9917989677663971,-20.46457137135483,-29.761258926257188,Unknown,Unknown,Unknown,-1.0378600011040147,-1.9122091337658165,-0.006726658766705085,0
USB Mass Storage Device,1058,25a2,HP,USB\ROOT_HUB#9332,480 Mbps,342,3.7010245280136003,70,9533.58931087747,1,WD External HDD VID=1058 PID=25a2,Physical,3160.014793630351,1.0015075637671584,0.9885834914106754,496.62044481398846,573.8211961667741,WD External HDD,USB,TRUE,0.8795270416510008,0.6594684095568483,0.16893432399852393,0
USB Mass Storage Device,0bda,6387,SanDisk,USB\ROOT_HUB#7010,5 Gbps,242,18.727666792372705,88,7259.298682268607,1,SD Card Reader VID=0bda PID=0129,Physical,623.5059624240246,0.9535324306827977,0.9805044442763082,505.1108213319842,1994.3726010539358,Generic Flash Disk,USB,TRUE,0.8512904400231253,1.9888010288737696,-0.8730301019875866,1
USB Mass Storage Device,058f,c31c,WD,USB\ROOT_HUB#6720,12 Mbps,194,18.05901911457691,64,2062.2828403131634,1,SD Card Reader VID=0bda PID=0129,Physical,2237.8285995535753,0.9975612421771235,1.013278208537032,-9.801583164204066,688.326669138243,WD External HDD,USB,TRUE,0.8282599418539955,2.1325696323746417,41.82300183332478,1
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#6657,12 Mbps,99,15.674468760987063,55,6287.0857802823475,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,2386.636776851362,-1.0341569808861772,-1.0232485966304732,-15.240367518399482,-48.89637592963566,Unknown,Unknown,True,-0.9847450957621825,72.7104295748117,33.04592011976121,1
USB Mass Storage Device,058f,6387,HP,USB\ROOT_HUB#9919,480 Mbps,107,12.218815059188929,85,-105.63757199647694,1,Generic Flash Disk VID=058f PID=6387,Physical,1674.4097393147285,0.9863185272856851,1.0240340406140918,497.70769092472545,113.74709371504923,Generic Flash Disk,USB,TRUE,0.2646405677392093,-1.593346443027703,0.3250676770086347,1
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#8249,5 Gbps,276,9.686536694299244,84,4103.328379696477,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,15.053582647524527,-1.0498774308270344,-1.0423160826885474,-2.930806915276853,-71.14254071190294,Unknown,Unknown,Unknown,-0.9900139026749801,1.4669546225849408,-0.5707278615660809,0
USB Mass Storage Device,0bda,25a2,Raspberry Pi,USB\ROOT_HUB#1547,5 Gbps,182,9.11493499993583,72,2583.832912907472,1,WD External HDD VID=1058 PID=25a2,Physical,1667.7946187908228,0.9818414357042973,0.9611043544449716,496.15615205372984,2461.0408797343234,SD Card Reader,USB,TRUE,0.1494873912351694,0.8469396986599868,-0.7029751557778816,0
USB Input Device,046d,c077,HP,USB\ROOT_HUB#5235,480 Mbps,408,19.887423938444506,42,12669.364749098822,0,Mouse USB Optical VID=046d PID=c077,Unknown,-4.821952091013269,-1.0155310891662264,-1.0302476681833903,-19.33110298791818,-84.32311664767019,Unknown,Unknown,Unknown,-1.0150606780263753,-0.7724323040791334,0.05562012283207207,0
USB Mass Storage Device,0bda,129,Generic,USB\ROOT_HUB#4403,5 Gbps,432,18.624350372944782,86,4622.820335080937,1,SD Card Reader VID=0bda PID=0129,Physical,1855.658455659505,0.9907496604966407,0.9663394722135054,499.4651660516626,2147.6498998906327,SD Card Reader,USB,TRUE,0.7389295080571101,1.5664970658597892,0.29908244104914683,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#8139,12 Mbps,76,13.041763834506321,51,3799.151332960235,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1737.3964772095283,0.9964340472384152,0.9721184535803903,491.7311161134766,1300.7691750154654,Raspberry Pi Pico,USB,True,0.6838876465769459,40.465735525094054,37.01496476691088,1
USB Mass Storage Device,0bda,129,Generic,USB\ROOT_HUB#4505,5 Gbps,142,10.562056058494239,51,12722.597663776627,1,WD External HDD VID=1058 PID=25a2,Physical,2531.6650446206795,1.0245883006751701,1.0105729809820305,500.33541186307804,372.6150275701103,SD Card Reader,USB,TRUE,0.6114321323981313,0.32994535127189384,0.31601407372615364,0
USB Mass Storage Device,2e8a,000a,Logitech,USB\ROOT_HUB#5651,12 Mbps,172,8.957196158977062,49,-210.9647365995304,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2721.394345653196,0.98709962006893,1.0043122283620183,491.97574866615435,802.5629216439977,Raspberry Pi Pico,USB,True,0.8801505374494585,94.7761777863963,45.716774970602934,1
USB Input Device,046d,c077,Arduino,USB\ROOT_HUB#6619,5 Gbps,166,8.967918167576782,60,7190.990303358471,0,Mouse USB Optical VID=046d PID=c077,Unknown,-21.08667556759063,-1.0230652527596442,-1.0411130228934338,-15.56693969613247,-98.47826781795109,Unknown,Unknown,Unknown,-1.0128898148985275,169.94996886409447,-0.0030303879401114564,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#1973,12 Mbps,99,7.774987762342858,56,714.1311824697956,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1722.7777022864266,1.024910247302352,1.0038122252729147,489.5837496891022,1031.0639007499913,Generic Flash Disk,USB,True,1.0600451193390765,103.40836012593063,33.08556557232479,1
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#2107,12 Mbps,106,16.279832126253535,53,212.73902901495217,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2890.1627179097663,0.9813771742831319,0.9943742515174668,494.99473035966184,251.17630681603276,Raspberry Pi Pico,USB,TRUE,1.3156844927502336,101.2504772917243,38.71148422417564,1
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#4258,12 Mbps,69,14.287148466444876,52,371.2126592242872,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1927.7284545870993,0.9711753227498646,1.0194793469350378,492.53315239626295,373.91091496092685,Raspberry Pi Pico,USB,True,0.6951594374369751,111.82564043345951,37.07408553626976,1
USB Mass Storage Device,2e8a,6387,Arduino,USB\ROOT_HUB#5451,480 Mbps,316,12.158011766966727,91,7170.097860316557,1,Generic Flash Disk VID=058f PID=6387,Unknown,1991.8642991178465,0.9576103765183226,0.9902202488308973,517.5030558674844,2231.3748549981374,SD Card Reader,USB,TRUE,1.035427422410132,51.630446331612575,15.0300090089605,1
USB Mass Storage Device,2e8a,6387,SanDisk,USB\ROOT_HUB#6291,12 Mbps,234,2.0641987883969275,45,4083.1983144178066,1,Generic Flash Disk VID=058f PID=6387,Physical,2008.8126065248712,0.9881783543154959,1.0111564510933373,509.6235390310174,1303.3908801554783,Generic Flash Disk,USB,TRUE,1.0375674435745001,1.4345250207988989,-0.002383277366516112,1
USB Mass Storage Device,2e8a,000a,HP,USB\ROOT_HUB#9429,5 Gbps,185,17.577805524708104,64,-145.20259716386772,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2532.2418167386777,0.9770448321604268,0.9972820152730929,492.4631479866608,1580.8819162576315,Raspberry Pi Pico,USB,True,0.7348330193874792,93.71305270129366,27.820437451923027,1
USB Input Device,16c0,27db,WD,USB\ROOT_HUB#6840,12 Mbps,266,4.799590022236554,51,6660.285877310329,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,21.97972930232607,-1.0325978219845315,-1.0140027866750563,-22.436231064730766,-47.75383384154334,Unknown,Unknown,Unknown,-0.974949132201321,171.98107583053155,30.805335874829098,1
USB Mass Storage Device,2e8a,6387,WD,USB\ROOT_HUB#6317,480 Mbps,125,13.996068221394884,94,3915.7360257515943,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1704.0432300343061,1.0085464855973896,1.0048492265022257,503.69452046225643,1425.958529382367,WD External HDD,USB,TRUE,0.6634448696552459,132.2983497139902,-0.26158177662200865,0
USB Input Device,16c0,27db,Raspberry Pi,USB\ROOT_HUB#5657,12 Mbps,103,18.189044456922815,88,5106.988931946835,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,19.932978655976758,-1.059241221653835,-1.0329936948889553,-8.554215561380042,-82.79469814780536,Unknown,Unknown,Unknown,-0.9452549091062028,166.02375374356598,0.17988306335701543,1
USB Mass Storage Device,1058,25a2,Raspberry Pi,USB\ROOT_HUB#6291,5 Gbps,296,17.901332980295393,49,12700.23169124429,1,WD External HDD VID=1058 PID=25a2,Physical,3006.397501636706,0.9866640412696158,0.9764222019736672,496.48851295916313,1489.0755262146206,WD External HDD,USB,TRUE,0.3174307117051417,-0.6557534863245807,0.12628509286433331,0
USB Input Device,16c0,c077,SanDisk,USB\ROOT_HUB#9579,480 Mbps,395,3.9828534932627595,91,4474.897331949617,0,Mouse USB Optical VID=046d PID=c077,Unknown,-15.656797200513028,-1.0468146423637108,-1.0296378620177744,-17.45416559035585,-49.07532574626475,Unknown,Unknown,Unknown,-1.014806042758587,170.8061866089645,-0.6831593915252574,0
USB Mass Storage Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#5586,12 Mbps,417,6.576475036575477,51,1356.4006779852325,1,SD Card Reader VID=0bda PID=0129,Physical,-0.7287952061349223,0.9805191569600237,-0.9974793681174584,505.97772503856277,1224.4153159742323,Unknown,USB,TRUE,0.37205191183765407,-0.40719241185095933,-0.29261032611693405,0
USB Mass Storage Device,1058,25a2,WD,USB\ROOT_HUB#9332,480 Mbps,266,4.130575495139073,51,10986.433087030045,1,Generic Flash Disk VID=058f PID=6387,Physical,2469.5902252372935,1.0217730835619958,0.9898798590013111,492.90219491544406,1409.3578518283969,WD External HDD,USB,TRUE,0.7750300297680508,-0.7371484014564376,-0.00048727434811035586,0
